timestamp,index,memory_used_MiB,memory_total_MiB,memory_free_MiB,gpu_util_pct,temperature_c
2026-07-02 05:35:48,0,549,23552,23004,17,41
2026-07-02 05:35:53,0,549,23552,23004,13,41
2026-07-02 05:35:58,0,549,23552,23004,18,41
2026-07-02 05:36:03,0,549,23552,23004,19,41
2026-07-02 05:36:09,0,549,23552,23004,18,41
2026-07-02 05:36:14,0,549,23552,23004,13,41
2026-07-02 05:36:19,0,549,23552,23004,18,41
2026-07-02 05:36:24,0,549,23552,23004,17,41
2026-07-02 05:36:29,0,549,23552,23004,18,41
2026-07-02 05:36:34,0,549,23552,23004,18,41
2026-07-02 05:36:39,0,549,23552,23004,17,41
2026-07-02 05:36:44,0,549,23552,23004,16,41
2026-07-02 05:36:49,0,549,23552,23004,14,41
2026-07-02 05:36:54,0,549,23552,23004,14,41
2026-07-02 05:36:59,0,549,23552,23004,18,41
2026-07-02 05:37:04,0,549,23552,23004,17,41
2026-07-02 05:37:09,0,549,23552,23004,18,41
2026-07-02 05:37:14,0,549,23552,23004,13,41
2026-07-02 05:37:19,0,549,23552,23004,18,41
2026-07-02 05:37:24,0,549,23552,23004,19,41
2026-07-02 05:37:30,0,549,23552,23004,13,41
2026-07-02 05:37:35,0,549,23552,23004,18,41
2026-07-02 05:37:40,0,549,23552,23004,16,41
2026-07-02 05:37:45,0,549,23552,23004,15,41
2026-07-02 05:37:50,0,549,23552,23004,18,41
2026-07-02 05:37:55,0,549,23552,23004,15,41
2026-07-02 05:38:00,0,549,23552,23004,12,41
2026-07-02 05:38:05,0,549,23552,23004,13,42
2026-07-02 05:38:10,0,549,23552,23004,13,42
2026-07-02 05:38:15,0,549,23552,23004,0,41
