timestamp,index,memory_used_MiB,memory_total_MiB,memory_free_MiB,gpu_util_pct,temperature_c
2026-07-02 13:02:35,0,543,23552,23010,18,40
2026-07-02 13:02:40,0,543,23552,23010,19,40
2026-07-02 13:02:45,0,559,23552,22994,13,40
2026-07-02 13:02:50,0,559,23552,22994,17,40
2026-07-02 13:02:55,0,559,23552,22994,18,40
2026-07-02 13:03:00,0,559,23552,22994,15,40
2026-07-02 13:03:05,0,559,23552,22994,15,40
2026-07-02 13:03:11,0,559,23552,22994,18,40
2026-07-02 13:03:16,0,559,23552,22994,18,40
2026-07-02 13:03:21,0,559,23552,22994,17,40
2026-07-02 13:03:26,0,559,23552,22994,16,40
2026-07-02 13:03:31,0,559,23552,22994,13,40
2026-07-02 13:03:36,0,559,23552,22994,19,40
2026-07-02 13:03:41,0,559,23552,22994,18,40
2026-07-02 13:03:46,0,559,23552,22994,13,40
2026-07-02 13:03:51,0,559,23552,22994,18,40
2026-07-02 13:03:56,0,559,23552,22994,18,40
2026-07-02 13:04:01,0,559,23552,22994,10,40
2026-07-02 13:04:06,0,559,23552,22994,19,40
2026-07-02 13:04:11,0,559,23552,22994,18,40
2026-07-02 13:04:16,0,559,23552,22994,14,40
2026-07-02 13:04:21,0,559,23552,22994,18,40
2026-07-02 13:04:27,0,559,23552,22994,13,40
2026-07-02 13:04:32,0,559,23552,22994,18,41
2026-07-02 13:04:37,0,559,23552,22994,18,41
2026-07-02 13:04:42,0,559,23552,22994,9,41
2026-07-02 13:04:47,0,559,23552,22994,18,41
2026-07-02 13:04:52,0,559,23552,22994,18,41
2026-07-02 13:04:57,0,559,23552,22994,18,41
2026-07-02 13:05:02,0,559,23552,22994,13,41
2026-07-02 13:05:07,0,559,23552,22994,16,41
2026-07-02 13:05:12,0,559,23552,22994,18,41
2026-07-02 13:05:17,0,559,23552,22994,14,41
2026-07-02 13:05:22,0,559,23552,22994,18,41
2026-07-02 13:05:27,0,559,23552,22994,16,41
2026-07-02 13:05:32,0,559,23552,22994,12,41
2026-07-02 13:05:38,0,559,23552,22994,18,41
2026-07-02 13:05:43,0,559,23552,22994,15,41
2026-07-02 13:05:48,0,559,23552,22994,18,41
2026-07-02 13:05:53,0,559,23552,22994,16,41
2026-07-02 13:05:58,0,559,23552,22994,9,41
2026-07-02 13:06:03,0,559,23552,22994,18,41
2026-07-02 13:06:08,0,559,23552,22994,18,41
2026-07-02 13:06:13,0,559,23552,22994,11,41
2026-07-02 13:06:18,0,559,23552,22994,18,41
2026-07-02 13:06:23,0,559,23552,22994,18,41
2026-07-02 13:06:28,0,559,23552,22994,18,41
2026-07-02 13:06:33,0,559,23552,22994,18,41
2026-07-02 13:06:38,0,559,23552,22994,16,41
2026-07-02 13:06:43,0,559,23552,22994,12,41
2026-07-02 13:06:48,0,559,23552,22994,18,41
2026-07-02 13:06:54,0,559,23552,22994,18,41
2026-07-02 13:06:59,0,559,23552,22994,18,41
2026-07-02 13:07:04,0,559,23552,22994,16,41
2026-07-02 13:07:09,0,559,23552,22994,18,41
2026-07-02 13:07:14,0,559,23552,22994,18,41
2026-07-02 13:07:19,0,559,23552,22994,11,41
2026-07-02 13:07:24,0,559,23552,22994,18,41
2026-07-02 13:07:29,0,559,23552,22994,18,41
2026-07-02 13:07:34,0,559,23552,22994,13,41
2026-07-02 13:07:39,0,559,23552,22994,18,41
2026-07-02 13:07:44,0,559,23552,22994,16,41
2026-07-02 13:07:49,0,559,23552,22994,0,41
